d697058,February 2020,50,Fantastic Indonesian food,"An overwhelming feast of fish, seafood, meat, game, not to mention a wide array of vegetables and tongue-tickling sorbets. Most noteworthy were prawns and goose, washed down with a tart but delicious German Riesling. One of our best dinners in a long time!"
d697058,February 2020,50,Very special dinner,We had a group dinner here to celebrate a birthday. There were a lot of vegans in the group and everybody was taken care of by the restaurant team perfectly. In fact a full vegan menu was offered to us. The place is cosy with luxe chairs and we enjoyed the evening very much. The ones who had the full fish and meat dinner were also very happy with the choice of this place.
d697058,February 2020,50,Nice evening,"A perfect way to end a rainy day in Amsterdam. From arrival, the blue coloured walls with big wooden masks make for a pleasant atmosphere. The spicy food and warm service helps you recover from the cold in the streets. Tasty and varied menu in nice company, what else can you ask for a perfect evening."
d697009,October 2022,50,Great,"Fantastic food, prepared with delicacy and care in a spectacular environment. Was our third time here and always very special."
d697009,October 2022,50,Best jubileum dinner,We went to Sanzaka for our 11th year together anniversary. We had a lovely chef Rito and hostess Christina. They provided amazing service and the food was amazing!!! Rito and Christina thank you very much for making our day even more special!More
d697009,September 2022,50,"Great food, great service","We’ve enjoyed a really great experience at Sazanka! The food was so flavorful and the service was awesome, thanks to Christina and chef Mitsuki. We look forward to come back again!More"
d697009,September 2022,50,First time Sazanka,"It was the first time therebut i had an excellent experience!, the restaurant, the staff and the food!More"
d697009,August 2022,50,10/10 recommend,"10/10 recommend. Staff is just wonderful all the time. Food are good portions, exceptional quality and delicious. Wine pairing is also really excellent. Thanks again for the wonderful experience eveynone!More"
d697009,August 2022,50,Great anniversary dinner,"Excellent food, with excellent service , can’t get better. The nice anniversary treat was very thoughtful indeed. The menu selection was as always top of the line, do note lobster must be ordered in advance.More"
d697009,August 2022,50,Amazing night with Amazing Food & Service,"I have traveled to Japan many times, but I have never visited a place outside of Japan that captures the kitchen like culture of Japan as well as Sazanka. Wagyu - as mind blowing, as the first time I have tasted it in Kobe. The staff (Tsuzuki, Mitsumi, Christina) were amazing and made tonight a reason to book another trip to Japan. Culinaire holiday in Amsterdam."
d697009,August 2022,50,Wonderful,"Amazing experience! Want to say special thanks for the best steak I've ever eaten to chef Takuma, and also for the delightful service to Mitsumi and Kristina. We enjoyed our dinner here!"
d697009,August 2022,50,Above & Beyond! We will be back!,"Our family had such a wonderful evening here.    Not all fine-dining restaurants respond well to young children, but here all staff was super nice to our two daughters of 4 and 6 years old, and splitting one menu among them was no problem. Our waitress Mitsumi even waited for our daughter at the bathroom to bring her back to the table to make sure she didn't get lost!    The food was superb -- I still dream of the salt crusted seabream that our chef Takuma prepared in front of us. The kids loved how he set the beef on fire :)    Good sommeliers are hard to find these days, but Menno really knows his sake and wines. He immediately sensed that we are into wine, so he took all the time to give us tailor-made advice and let us taste some extraordinary wines.    Finally, Christina our head-waitress, thank you so much for making this an unforgettable experience! She was continuously on top of everything and made sure all went smooth.    We've seen lately that a lot of restaurants (even the supposedly top ones) are cutting corners after covid and due to staff shortage, but not here at Sazanka. Just old-fashioned good service and food with all bells and whistles. We can't wait to go back!"
d697009,July 2022,50,"Delicious Dinner, Great hospitality",Always great experience having dinner here. Enjoy the seasonal summer menu with Wagyu from Saka prefecture.    Services from Akiko and Kota san is second-to-none. ご馳走様でした
d697009,July 2022,50,Celebration,Came here for dinner with family and it truly was an incredible experience! Asahi provided incredible service and Roku prepared some of the best food ive ever had!!!
d697009,July 2022,50,Celebration,Wonderful service by waiter Asahi and amazing cooking by chef Roku. Super good food and a great vibe.    110% come back!
d697009,June 2022,50,"What a vist! Delicious, unforgettable and unpretentious","Well, what is there to say only - fabulous. We were a family group of six celebrating something special. From the moment we walked in, we were treated like honoured guests but also with a warm familiarity. We were served by Akiko, Takuma, Meno and Christina, who were so lovely, attentive and kind.  And then came the food - Takuma was our chef. He patiently and kindly put up with all our questions and chatted with us. We had the seasonal menu, which was, of course, the standard that you would expect cooked at your table with impeccable presentation. Simply delicious! Menno guided us through the wine and saki menu with fun and incredible knowledge. Aniko and Christina appeared unobtrusively to explain the dishes and attend to requests. I can only thank each of the team for making our evening so memorable and special."
d697009,June 2022,50,"Excellent service, food and wine.","Thank you for a really lovely evening with both Hiroto and Christina being excellent and wonderful. The food, wine and service was excellent. Thanks also to the brilliant sommelier whose name I missed. Thank you all. Top stuff"
d697009,May 2022,50,Amazing experience,Everything was perfect. Specially the prawn with wagyu. Thanks to Christine and Cody for delivering an incredible night!
d1955652,August 2022,50,Best herring sandwich ever!,"Went there with my friends to try the traditional herring sandwich. The owner was very kind and gentle and needless to say we got extremely enthusiastic about the herring sandwich - it is delicious! I understand that it may not be for everyone, but if you enjoy strong flavours I totally recommend it! We got ours served in a nice hot dog bun topped with pickles and white onions. It was a true revelation! We also enjoyed some bits of fried cod which were extremely tender and flavourful. If you happen to come to Amsterdam and want to try one of its most typical dishes, this is the place to go!"
d1955652,August 2022,50,HERRING HEAVEN,Wonderful little backstreet cafe Worth all the hype Had 2 herring sandwiches Astonishing Best herring ever Washed down with Amstel Ridiculous value for money It really doesn’t get any better
d1955652,July 2022,50,"Excellent, cheap, good service, friendly, quick. Tasty food. Speak number of languages including Russian.","Excellent, cheap, good service, friendly, quick. Tasty food. Excellent place for a quick bite near the Dam square. Speak number of languages including Russian."
d1955652,May 2022,50,Must visit,"Very tasty herring! The staff is friendly and polite! Although, make sure you have cash, they don't accept cards. The place itself is quite small, most likely you will have to finish your herring in the streets nearby."
d1955652,May 2022,50,Authentic and excellent,"It is simple, but the quality is excellent. Try not only the Matjes, the smoked eel is outstanding. You can bring in a glass of Genever from the bar across the street"
d1955652,January 2020,40,Good food,"Primarily a takeout with a couple of tables serving very good fresh herring and an assortment of other seafood such as smoked eel,smoked salmon,several pickled herring,and four or five fried fish such as cod. Also an assortment of herring and seafood salads. Enjoyed the fresh herring,smoked eel,pickled herring and their beet smoked salmon and herring salad on more then one occasion over the years."
d1955652,September 2020,50,The best herring in Amsterdam.,The best herring in Amsterdam. The staff is very kind and the food is delicious. I suggest the classic herring with a good Dutch bier
d1955652,August 2019,50,Fresh Herring Sandwich,"Come here for the fresh herring sandwich. This is our 3rd time back after visiting twice in 2014. Same cheerful owner, same delicious fresh herring sandwich. Will return if we visit Amsterdam again."
d1955652,July 2020,50,Delicious,"An old traditional two table restaurant , best herring and salmon sandwiches I’ve ever experienced. Must try"
d1955652,March 2019,50,The best sandwich spot with the nicest owner!,"I highly recommend a trip to this amazing little shop/cafe; get chatting to the owner about choices, he's highly knowledgeable and full of good local facts! Make sure you try something local; I had the Mackrel sandwich which was scrummy."
d1955652,February 2020,50,Super tasty,"If you're visiting Amsterdam and interested in affordable and delicious local food, this is the place to be. Excellent service and freshly cooked food. More than one reason to return!"
d1955652,December 2019,50,Simple yet delicious,"It can be so simple. Herring, pickle, baguette, little bit of side vegetables. Nothing better to settle your stomach after a night out. This was a great place to do that for us. The food was delicious."
d1955652,January 2020,50,Super fresh and super cheap,"Make sure to try their traditional Dutch herring. The freshest herring I’ve ever tasted, and I come from Lithuania - country of herring experts."
d1955652,December 2019,30,Average quality,"Average quality, heating the fried fish in the microwave.. didn't try the hearing .. the place is to small and the street not kids friendly"
d1955652,November 2019,10,Not a fish restaurant!,"Mostly raw herring in different forms, very limited options, but we tried the fried fish sandwich and it is little bits of deep-fried oily fish on hard white bread with pickles. Nothing to be excited about."
d10275170,September 2022,50,Amazing! Thank you ❤,That's my second visit at this lovely place and I am not disappointed again! Amazing burgers with lot of choices and wonderful taste! Stuff is friendly and professional at the same time. This place is worth to be ❤ Thank you!
d10275170,July 2022,50,Amazing food. A must visit,"We searched this place on trip advisor. Took two teams to get there and boy was it worth it! Amazing burgers!!!! Tiberius our waiter was very helpful with the menu. Texas burger, Hottie Burger and Nachos with chilli can’t go wrong."
d10275170,July 2022,50,Beautiful day,Perfect burger on a perfect day in Amsterdam. We came in early and had a great lunch while enjoying the backyard and good beer.
d10275170,July 2022,50,Lovely burgers,"Tried the burgers it to be honest one the top 5 restaurants for burgers in Ams for me, tasty and juicy burgers well cocked and it’s a cozy place. Recommended if you’re around this area ♥️👌🏼"
d10275170,July 2022,50,Great atmosphere and staff,"Visited this place with my team during the floorball tournament in Amsterdam. Very tasty burgers with very friendly staff. As a matter of fact one was from our neighboring country - Lithuania, which made the experience even more flattering 🤩😎"
d10275170,July 2022,50,Fantastic Burger in Amsterdam,"While exploring the area of our B&B, we found this gem of a place. You knew something was good by how many of the tables had ""Reserved"" signs on them. Best burger (BBQ) I've had anywhere and puts ""Red Robin"" to shame."
d10275170,July 2022,40,Amazing veggie burger and friendly staff,"Got off to a tough start. Came there with my friends, we had booked a table but no server came up to us in a long time so we sat down on our down. Then they asked us to change table for a bigger group of people, which was fine but it was before they even greeted us or gave us menus. Just a small, strange first impression, service wise. They all proved me wrong after that though, very friendly and caring. Food was amazing. I don't know what it was, it's almost as if Amsterdam put something special in their food - tasted great. Took their veggie burger which was insane, very realistic grilled meat patty feeling even though it was vegan. Fries very heavenly. This is a fantastic burger place with a chill vibe. Nothing fancy but still cozy! Good music too :)"
d10275170,May 2022,50,Don't miss this place,Brilliant burgers. Great service. Superb atmosphere. It is well run and very friendly. Don't miss this place. I recommend.
d10275170,May 2022,50,Best Burgers!,"Had the best high quality burger ever! Also very friendly service who helped us, to order only as much food as we might achieve."
d10275170,April 2022,40,Very delicious and very good quality,Delicious Burgers for good prices! The burgers are really big and have a good quality. Also the service is very friendly. The only thing what is a little bit „negative“ is that it was very loud and cold in there.
d10275170,March 2022,50,Tasty burgers!,"This is a nice burger restaurant. The atmosphere is pleasant and the staff is both efficient and friendly. We loved our burgers: cheese burger and bacon burger. We took two portions of fries: classic and the sweet potatoes and this was almost too much! Sweet potatoes fries were the best. Good selection of beers too. We paid 44€ for two burgers, two portions of fries and two beers. You won't leave hungry. Enjoy!"
d10275170,April 2022,50,Amazing ❤️,"Love this place!! The food is very good, the service is so helpful and sweet. The restaurant is located on a very good place. Thank you so much for everything ❤"
d10275170,March 2022,50,Amazing burgers with fresh ingredients,"I strongly recommend Happy Bull if you're ever craving for some good burgers. The atmosphere in the restaurant is very cosy, owner are lovely and the food is outstanding. I know where I'll be eating next time I go to Amsterdam"
d10275170,March 2022,50,Fantastic burgers with so much to choose from!,Fabulous food and great service!! The burgers were delicious and cooked perfectly. The menu is great for everyone! I can’t recommend this place enough for a great dinner.
d10275170,March 2022,10,Disappointing,"We drove all the way from the center of Amsterdam for this restaurant and it is really scammed us.  The food is not good and everything was burned.  We reserved a table before we came and they put us in the back of the restaurant in the darkest place they found.  It looks like the deliveries was top priority and not us waiting for the food for about 45 minutes.  Really shame we drove 25 minutes for this restaurant only because somehow it is highly recommended and it is the worst.  People look out, it's scam."
d1014753,September 2022,50,Cozy breakfast place,We had a cozy & very delicious breakfast here on our last day in Amsterdam. Everything was very tasty & intimate. The lady who attended our table was very attentive as well. Recommended 👍
d1014753,August 2022,50,A very nice place for a quick lunch,"This place is very easy to miss, as it’s located on a small and quiet street between to busy streets. The staff is very friendly and the food was excellent. I would recommend making a reservation."
d1014753,July 2022,50,High tea delight,"A hidden gem in one of the more quiet side streets of the buzzling Kalverstraat. The location was beautiful, intimate and cozy. We decided to go for savory high tea version. You could choose a pot of tea for two (really enjoyed Les Invités). We had a soup and a variation of different sandwiches and a quiche (which was eggy, somewhat fluffy - just divine). It was a rollercoaster ride of different flavors. The staff was warm and welcoming. You won’t be disappointed."
d1014753,June 2022,50,Great farm fresh food,"Small, intimate dining experience with incredible farm fresh food options. Amazing desserts. The High tea service is very good. Will be going back"
d1014753,June 2022,50,Amazing,"Amazing place, so Cosy , good service and delicious food. The deco was so pretty. The staff/owner so friendly and had the best breakfast"
d1014753,June 2022,50,Lovely breakfast spot🫶,Just perfect breakfast in lovely surroundings and the staff was so friendly - can only recommend this place🌟 Consider to reserve a table as it is a small place and very popular 😊
d1014753,May 2022,50,Excellent,"A lovely little brunch restaurant tucked away in a side street, 5 minutes walk from Dam Square. The ambiance is charming, service extremely friendly and the food is excellent. Booking a table is recommended as it's a small place and almost always busy."
d1014753,March 2022,40,If it's the food that matters,The neighbourhood is nothing special and the restaurant itself overlooks a dusty alley but the food was excellent and the staff very friendly. Reservations are necessary on the weekends.
d1014753,December 2021,50,Very Nice Breakfast,"The breakfast was very tasty! Kirsten and Willem-Jan are so welcomed! Good healthy food, good location, Good address for a nice moment ;)"
d1014753,October 2021,50,Hidden surprise,We stumbled across this place by accident when we turned down a tiny street while exploring Amsterdam. I took notice to a couple enjoying tea from a lovely tea service bt the window and had to take a look. Out of curiosity we decided to try it. There happened to be a table outside and even though they were fully booked we were lucky enough to get a spot. We were beyond surprised. The food was great (their soup made from veggies out of their own garden was amazing) the service was wonderful. We will definitely be going back.
d1014753,September 2021,50,The best eggs I have ever,The best eggs I have ever tried In my life and the staff was really polite and joyfull. It is a must in this town!
d1014753,September 2021,50,I'll be a regular now,"Definitely I will frequent this place. Tasteful recipes, smiley faces, warm atmosphere. Loved it. Unsurprising it got this many positive reviews."
d1014753,June 2021,50,Delicate tasty dishes,"Eventho the menu writes clearly what every dish is, it was hard to imagine what to eat or how the flavors would be combined. The dishes are delicate dishes, unique and the one with PEAS AND PARMSANE cheese was delicious, super tasty and HEALTHY. The lettuce even was nicely seasoned and crunchy. Would come here again!"
d1014753,June 2021,50,"Great place, better reserve !","There are not so many tables and it is better to reserve, if you are lucky and could enjoy their breakfast, you can only applause the choice of fresh jam, tasty toast, choice of tea. French Breakfast, eggs Bénédictin , you name it they have it. Super friendly personnel, fast service.  Will come back !"
d1014753,September 2020,50,Wonderful food,"Amazing good, healthy and also delicious food. The ingredients are all fresh and grown in their own garden! You can definitely taste this in the dishes"
d7695005,October 2022,50,"Great food, friendly and unpretentious service",It was perfect from start to finish. The pairing of wine with the food was perfect too. We had the 6 course tasting menu. Well worth it.
d7695005,August 2022,50,Absolutely Fantastic Cuisine!,"This restaurant appears very understated. We took the six course option, and even though the portions were small, we left comfortably full! We understand why this is a Michelin-rated feast."
d7695005,August 2022,50,Wonderful restaurant - we got engaged at the end of the meal!,"This lovely little restaurant had the perfect atmosphere, with only a handful of tables seated around us. We felt well attended, with drinks and food flowing. We had the chef's surprise 6 course menu and added a cheeseboard. Bread and two canape-like dishes were also brought out on-top of the 6 courses (so 8 plates in total). I have not had another dining experience like it. The food tasted and looked incredible and each dish complimented the next. We hope to come back in several years to celebrate our anniversary."
d7695005,August 2022,50,Delicious and reasonably-priced haute cuisine…,"It’s a great place. Relatively small and not bang in the centre. It’s the food that you come for though. Six courses plus a few extra amouses and petit fours. What I was particularly happy about is that often with these tasting menus you get terribly excited after a few starters then the main courses disappoint. Not the case here. The chef keeps his powder dry early on and the menu builds to some really delicious mains. I was here with my family for my sons birthday and we were well looked after and everyone thoroughly enjoyed the food and the evening as a whole. The bill when it came was very reasonable and I thought it represented excellent value for money for the quality of cuisine (you’ll spend double at some restaurants in the centre). Would definitely recommend. We will return. I am sure it’s Michelin star is just round the corner (when presumably they’ll put their prices up, so get in there while you can!)"
d7695005,August 2022,50,Excellent meal and experience,"We went for the 5 course tasting menu and wine by the glass to match the courses which was great. Food was amazing. Atmosphere was relaxed and not stuffy, staff were friendly. It was for a special birthday and certainly fitted the bill!"
d7695005,August 2022,50,Amazing food!,Absolutely loved this restaurant! The chef was so imaginative with the food and everything was delicious! The service was also lovely so only positive things to say
d7695005,July 2022,50,Superb set menu - relax and enjoy your evening,We went for the 6 course tasting menu and it was amazing. Service was attentive but discreet. We sat near to the kitchen so we could see the attention to detail from the chefs. We went for the wine by the glass to match the courses and the variety of wine was fantastic too. So ultimately a wide variety of food having gone for the meat and fish dishes - every mouthful was really tasty.
d7695005,July 2022,50,Amazing food and great matching wine,"this restaurant was in the vicinity of where we stayed in Amsterdam. It was recommended in our guide book and received rave reviews on Tripadvisor. Congratulations to my guidebook (lonely planet) and Tripadviser, this restaurant is exceptional. The small front of house team managed a full restaurant, switching easily between multiple languages. The kitchen team produced food of a high standard. My wife went vegetarian. I had meat and fish. None of the 10 dishes disappointed. Even better, the matching wines were perfect accompaniments for the food.  A word of warning: there isn't a menu; the food presented reflects what is in season and available. The choice will be the number of courses you choose (4-6), but don't let that put you off, they will respect any food allergies preferences and create a lovely memory for you."
d7695005,July 2022,50,Excellent meal,We had the 6-course surprise meal last night and it was a great meal. Very nuanced tastes with every plate. The desert was amazing as well. We all felt that the service was fantastic it was a fun evening and the food was a real treat.
d7695005,June 2022,40,Fantastic food with relaxing atmosphere,"Diner was great, even with a very difficult eater. The staff and chef did their utmost best to give us fantastic food. The atmosphere is relaxed and easy going making it an visit to remember."
d7695005,June 2022,50,Lovely restaurant!,"We had a lovely 4 course menu. Tastes were inventive and creative. Nice staff, no long waits. Nice atmosphere. We had a very good experience. Will come back!"
d7695005,June 2022,50,take your taste buds for a tour,"We took our taste buds for a 5 course adventure and loved every course! Flavours were surprising, yet balanced. Friendly and considerate staff. Worth visiting this hidden gem at the end of Overtoom."
d7695005,June 2022,50,Great Experience and Value,"Great and imaginative food expertly prepared and served. From the amuse bouches, through 6 courses, a cheese plate and wine pairings, everything was amazing. Would happily return any time. Adam is also great value. Inexpensive for the quality of the experience."
d7695005,June 2022,50,Very enjoyable first visit,"The format of a “surprise menu, either carnivore or vegetarian” took a bit of faith but my dinner at Restaurant Adam was very good, the staff are organised and efficient and the service is perfect. The menu is creative yet un-pretentious, delivering flavoursome, unfussy dishes with obvious technical skill and attention to detail. I look forward to my next visit."
d7695005,June 2022,40,Surprise tasting menu,"The food was delicious and served with style. There’s a choice of 4 course, 5 course or 6 course surprise tasting menus (meat & fish or vegetarian). The wines by the glass were well priced."
d3893242,June 2022,50,Absolutely loved this place,"Friendly folks, great beer, cozy, best spot I went to in Amsterdam. Try the house IPA. If you like drinking somewhere relaxed and unpretentious the Golem is perfect."
d3893242,May 2022,50,Still a favourite place,"Small bar near to Spui which has a distinctive, very lived-in interior and a regular, garrulous& friendly crowd."
d3893242,April 2022,50,Little bit of heaven on earth!,Wonderful friendly service Brilliant atmosphere Unbelievable selection of draft and bottled beers Definitely be back here!
d3893242,March 2022,50,Here Every Night,In Amsterdam for three nights and visited here on a recommendation. Came all three nights we were in Amsterdam. Wonderful place. Small place but great atmosphere. Tremendous selection of beers from Belgium and Nederlands.......Brown cafe ambience was perfect. Bar staff a bit unhelpful.
d3893242,November 2021,50,Love it!,"Biercafe Gollem is great! Always lively with a great atmosphere, large selection of beers and nice bites to eat! We've been here quite a few times now and always enjoyed it!"
d3893242,March 2020,50,"Gollum, the one and only","I’ve been enjoying beer and conversation at Gollum for many years. It is the Perfect beer cafe. Brown cafe ambience that cannot be faked, only accumulated over decades....small and intimate, gezellig in every respect. And an astounding beer selection. Beyond belief, given the minuscule size of the bar...I generally go with the current seasonal or featured draft, ably assisted by the erudite and friendly barkeeper. This is a perfect place for the solo traveler to take a beer break and meet fascinating people from all over the world. You can’t get more Amsterdam than this place. And, it is mere steps from Spui, my favorite square.  The best thing? I just saw it on the menu board (which covers the entire wall). Just down in the corner, after the hundreds of beers, is the small notation: “yes, we have no biterballen”. Long may they run. And drink."
d3893242,March 2020,50,Great beers; lovely atmosphere.,Great beers and a lovely atmosphere in there. The barman was friendly and helpful. Sometimes it is hard to find a seat as it can be quite busy.
d3893242,February 2020,50,It must have been like this in the sixtees!,"Biercafe Gollem is hidden in one of the alleys of a street that borders the renown 9 little streets of Amsterdam.    Old interior and walls filled with wooden plaques with beer names add to a dreamy atmosphere of this two- level rather small but warm place. It is a beer pub, and the beer selection is great, combined with generous cheese boards and with music coming from the background that one would wish to be slightly louder at times. It is a great place to spend an hour or two and wonder how it must have felt being in Amsterdam in the summer (or winter :)) of 1969; definitely a place that deserves a second (and more) visit;"
d3893242,February 2020,50,Just brilliant,"Some kind of beer radar steered my wife to the alleyway this bar is on. Several hours later, having sampled a range of bottled and draft beers (loved the Gollem Precious IPA especially) conversed with several somewhat inebriated drinkers from Holland and the world, chilled out and watched the world going by, we sadly had to leave. Just a wonderful place to spend time."
d3893242,February 2020,40,Brilliant beer,"Biercafe Gollem is a no frills pub. It serves a large variety of excellent beers. A bit expensive but worth it, 5 Euros of a 1/4 litre of 10% proof craft beer. Good atmosphere."
d3893242,February 2020,50,Cracking bar with cracking beers (and cheese),"My second visit to Biercafe Gollem having stumbled across it on a previous visit to Amsterdam. Amazing array of beers both on tap and bottled. Knowledgeable bar staff, correct glass for each beer and good music.    Can highly recommend Satan Gold and don't forget the cheese platter. A match made in heaven. Will visit if i come to Amsterdam again"
d3893242,January 2020,50,Extensive beer collection,Extensive beer collection and great cheese board. Stopped in for a drink. It was a dark cozy space with good service. Enjoyed our large snack and a few beers. Could have stayed the afternoon!
d3893242,December 2019,50,A favourite place,"Always worth a visit. Warm, welcoming with a very good tap list plus hundreds in bottles. Open from 16.00 til late. Well-recommended."
d3893242,November 2019,50,Favourite Bar,Probably my favourite bar anywhere in the world. Amazing selection of beers in a very cosy and friendly setting.
d3893242,October 2019,50,"Small, but mighty!","Great beer place! Very small, but an abundant selection of beers. I visit it on every Amsterdam trip!"
d1408533,September 2022,50,Excellent,"If you are looking for a classic gourmet temple, move on. The Daalder gives you 150 beats per minute and modern design. The tables are spacious. The staff is very welcoming, and everyone is taking care of the guests. We had in total at least seven people attending.  The food was speedily delivered and tasted formidable. Our glasses were never empty during the meal. The dishes were explained and if necessary, the waiters shared some personal recommendations.  The tasting experience was outstanding. The presentations and arrangements of the different dishes was excellent.  A perfect meal for a special celebration."
d1408533,July 2022,50,My all-time personal favorite,"By far, the best dining experience of my 65 year-long life. Every chorus was fantastic. Seeing the culinary team in action only enhance the dining experience. If you are in Amsterdam, this is the one restaurant you must see."
d1408533,June 2022,50,Looked after a solo traveller,As a solo traveller I am sometimes cautious about visiting ‘posh’ restaurants- but Daalder looked after me from start to finish. I don’t frequent Michelin starred restaurants (this is only my 3rd - and will accept that 1 of those was the Singapore hawker) but this is the best I’ve tried so far. I was amazed at the variety of changing tastes and food quality. Highly worth a visit. My usual food is McDonald’s but I was happy to pay the Daalder price for the service and food I received.
d1408533,May 2022,50,The Epitome of Gezelligheid,"Daalder is first and foremost a gracious and yet unfussy example of kind and welcoming hospitality. Each and every member of staff walks, talks and works with an upbeat tempo that clearly demonstrates their enthusiasm for delivering a top notch dining experience. The artistic expression evident in the decor, the food and the ambience all seem to stem from a very positive and affirming root. What grows from that root is a space clearly designed to facilitate the art of cuisine, the art of conversation and most of all: the art of gezelligheid.    We chose the Daalder Experience tasting menu with the sommelier’s exclusives wine paring. Brilliant. We added the wagyu course as well. Each exquisitely prepared plate was delivered with great enthusiasm - with head chef Dennis Huwaë himself even delivering a few. Staff seemed to love working with each other, love the cuisine they served and love providing a great experience for the guests.    The brilliant hospitality is matched by a vibrant, pulsing energy that animates the proceedings while still invoking a relaxed, luxuriously contemplative pace of dining. We concluded our repast sated and yet not sedated, with a firm desire to return."
d1408533,February 2022,20,Average and arrogant,"Our journey in this one star Michelin restaurant started with the following conversation: Guest ""Do you have portwine?"" Waitress: ""I have to ask"". The waitress comes back after 5 minutes: ""yes we do have portwine."" Guest: ""what kind of portwine do you have?"" Waitress: ""a good one"". Guest: well i ean: is there only one portwine or are there different kinds?"" Waitress: ""i have to ask"".    Well if this the quality of the staff you know its going to be a tough night. Conclusion: Food very average, wine good but glasses only half full en prices sky high, staff horrible."
d1408533,March 2022,10,"What a terrible place to go, never again!","What a terrible place. The waiters look annoyed all the time and the food was terrible. Never again. Especially the price to food comparison, my god."
d1408533,February 2022,50,Fabulous Valentine's Day Menu,"It started at the front of house and ended with the waitress who guided us to the exit at the end - impeccable, friendly, amazing service. Every person we came across was incredibly helpful, polite and fun! The food itself was delicious and though the pouring of the wine within the pairing was a little less (quantity wise) than what we're used to, it was still a great addition. The Espresso Martinis were great, the quantity of food left us feeling perfectly full and the quality of most dishes was A* (the octopus and pigeon my partner had were not cooked to his liking but that may have been just preference). If I had to nit-pick I'd say towards the end the speed at which the wine & food came was quite slow and we could have done with an in-between cocktail. The vibes were great, even though one song by Kylie Minogue played at least 7 times, but we had a good laugh about it. Loved the decor - especially the neon lights. I would say the price compared to other tasting menus at this caliber was a little steep, however nothing to complain about. Would definitely come again for a another menu, perhaps within a different season!"
d1408533,November 2021,50,Amsterdam,"Been on a lot of trips here an never disappointing, always great to see the streets lit up with Xmas lights just adds to the trip"
d1408533,November 2021,50,"Should be a 2 star, this place is amazing ❤️","Very well deserved Michelin star for this restaurant. I had such an amazing time with my family for my birthday celebration.  Very young and professional team, always ready to help you with enthusiasm, it change from classic Michelin service.  All 8 dishes were balanced and perfectly mastered."
d1408533,November 2021,20,"Bad service, does not get a cool location into a nice place","What a disappointment. As such the location is cool and we came with big expectation. However, I have never experienced such bad service in a one star Michelin restaurant. Have been greeted at the entrance friendly and encompassed to our table. All good up to then. Our waitress was in bad mood and did let us feel this as well. We did not really felt welcomed. We ordered champagne for aperitif. She filled in the Glas and I doubt that this was the normal 0,1 glass. We got the wine list before we saw the menu. The sommelier nevertheless was good and made good proposals however always more expensive then the wine we thought about. The waitress are more chosen by their looking then by their hospitality or charme. Yes it is a cool place but if you want to be really cool, then let tge guest feel it. Several times we had to ask to get more wine of our bottle. None asked us whether we want to have red wine for the main course or a dessert wine for the dessert. We feels liked ignored. In the end one waitress wanted to take our wine glasses, but we told her that there should be more wine in our bottle. She never came back. We had to ask another waitress and quite unwillingly got the bottle which had two glasses left. The food was good but not really exceptional. No real aroma explosion which you would expect in a one star Micheline restaurant. I really wonder why they have received the star. If you want to see waitress looking like models in a cool place go there, otherwise avoid it."
d1408533,September 2021,50,Very very nice food! Definitely,Very very nice food! Definitely Michelin worth. Gorgeous combination of flavors! A must to go in Amsterdam
d1408533,September 2021,40,Very good dinner,"I selected this restaurant based on the trajectory of the chef,  Beatiful ambiance and excellent music.  We started with their own Spicy Negroni,and it was delicious,we asked for the second one and it was not the same,although the bartender came to the table ,and prepared another one.  Food was very good although the menu is a little confusing ,I prefer eating a la carte .  When we were leaving the bartender offered a shot of the spicy gin they use for the Negroni!"
d1408533,July 2021,40,Very good!,"We have been here with friends for a dinner. Very nice place to bee, nice food and service. I loved the appetizers...I'll be back !"
d1408533,August 2021,20,Waiter was touching my knife while I was eating one of the courses.,"I was visiting Daalder restaurant earlier this week with a group of friends. The restaurant recently moved to a new location and obtained one star so we decided to check it out. Overall food was delicious however the reason for the review is a bit surprising and completely unexpected behavior of one of the waiters who was serving our table. While I was eating one of the courses, I was cutting the meat with a wrong side of the knife. The waiter noticed that but instead of politely advising which side of the knife is the right one, he just silently took the knife together with my hand and changed the side helping to cut the meat. And then he silently walk away. This was completely unexpected and inappropriate behavior in the Michelin star restaurant. Totally ruined my impression of the place. Very unfortunate as the food was delicious. Not coming back."
d1408533,June 2021,50,Probably the best food I have ever eaten,"What a fabulous restaurant experience.  Firstly, a relaxed & friendly vibe, a very unassuming bistro feel.  Secondly, superb staff, all super efficient, offering excellent service throughout the meal at exactly the right time, and very friendly with it. Thirdly, the food is absolutely excellent.  Each & every dish a standout, sensational delight. We went for the 10 course tasting menu, which offered an amazing array of well balanced dishes, each with some unusual & surprising flavour combinations, but each one equally outstanding with rich & intense bursts of flavour. I could not fault a single element, it was simply 10 out of 10 for each mouthful & the whole experience."
d3200493,August 2022,40,Nice relaxing canal side breakfast,"Good breakfast with a nice canal view. Very good portion size and lots of quality ham on the eggs Benedict!  Would had been 5 out of 5 but I think it’s too much for breakfast, almost €50 for 2 drinks and 2 breakfasts was not really what we had budgeted for oops.  However, if you want really good quality then come here but it’s just on the pricey side compared to many other places for breakfast"
d3200493,July 2022,50,Excellent brunch or breakfast,"Lovely canalside spot for breakfast, with an excellent range of choices on the menu. Good size portions and typically priced for the centre of town. Friendly and quick service - worth the wait, there was a queue every time we walked past!"
